,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2015-01-30,000876.SZ,0.06544804192215924,0.059733791979392874,0.5399047447416523,0.5536886171199614,0.016884632520089243,0.05199442784245099,2.1872238317595563,2.1834222465280315,-0.01878993746000741,8.361514231684929,1.366832239170363,1.6316,37.9921,13.6794,28.728,17.9805,95.30799999999999,4.6468,37.9947,-18.7865,29.8552,1.1304,0.7438,0.0458,36.6522,14.5095,0.7207,1.00993377,1.00793126,1.14834337,1.09084406,1.20669094,0.91717389,0.04834254,0.14272198400363567,-0.64285714,52.30213991243607,67.35834092004374,8.285916403552774e+24,1.6097973,47.936667595759666,0.08292543399586824,0.04743673991360847,67.04739053728997,76.60596268192529,47.930246248019294,农林牧渔,26356695658.0
2015-01-30,000895.SZ,0.05870796959612293,0.0541131161839046,0.20366073299730936,0.21743926729572172,-0.018996646832114352,0.05322984150380247,0.6396042208089338,0.6304523365435944,0.03286291831163388,11.438050677119687,4.4753086419753085,5.6902,9.4959,2.8109,14.8681,6.9605,-1192.8355701,47.3827,-89.2777,-21.7229,17.2321,1.9348,0.9156,0.0027,22.2013,87.5141,0.3015,0.98720293,0.98033283,1.14205146,0.86746988,0.68683012,0.99111036,0.03820293,0.13976194237515865,-0.44927536,49.25119276161007,55.40720841851615,8.042491302887206e+24,1.24339556,41.519689290480606,0.23969418643099305,-0.11022699369735917,56.53249837456022,64.21480119339903,41.16789273688264,食品饮料,39256596216.0
2015-01-30,000898.SZ,0.024065438191948826,0.01996808952774368,1.2394478739720036,1.239395977677377,0.041595864278386865,0.02704768490576189,1.980082436221908,1.953475605240784,-0.07312131329687678,9.290040369970859,0.5065666041275798,1.0896,1.5467,13.8596,212.6892891,-0.0704,262.6775,-270.1587,145.075,-91.2117,227.0456556,0.7756,0.456,0.1406,47.7671,2.7959,0.9223,0.97262774,0.91738382,1.3,1.48467967,1.76467392,1.17773642,0.05365854,0.23273135246936325,-0.40909091,41.71218067793606,42.175471296363646,8.235966148615038e+24,0.58960177,34.60854910812608,0.0012204445581742718,-0.0781182670029903,39.88055571065222,40.651938274354045,38.33779058324856,钢铁,32773817937.509995
2015-01-30,000938.SZ,0.01947980051157661,0.01681538786459766,0.2842358013025378,0.2964150817649464,0.02316362544527931,-0.017532720159535962,1.7040237495848816,1.419270465572314,0.010996544586136548,18.297251304299248,0.17164435290078955,29.5997,71.0951614,-3.2742,50.94,51.9191,124.4439,-181.9139,980.3305052000001,-475.06994189999995,35.5457,1.1889,0.8757,0.0728,56.9617,-4.2233,1.5455,,,,,,,,0.0,,49.652902966390066,,,,50.03227084255395,-0.006053166257695824,0.004021234575558173,35.119302039650385,37.81087215059847,29.736161817754212,计算机,6002952020.190001
2015-01-30,000959.SZ,0.008321833607136337,-0.01104897696021098,1.0269469566720515,1.1357446908202984,-0.0015649579326814011,0.07962844377590354,1.0000831832996575,0.4461275738008039,0.29988114897382456,11.910392633946614,,109.99022289999999,71.0951614,66.51471779999999,115.7056,89.64265039999998,80.1403,1.4249,-417.2538,122.0801,118.6515,0.2896,0.1457,0.4523,64.1631,5.694,1.8221,0.99492386,0.98740554,1.13294798,1.27687296,2.01025641,1.44117647,0.06182796,0.1976102493090451,-0.57142857,44.62856385549453,73.06827822211618,8.25927429666035e+24,0.73837209,43.689949545723145,-0.07937159561337051,0.01972454582141353,69.03057789923784,67.78165233165994,71.52842903439364,钢铁,4728108466.48
2015-01-30,000961.SZ,0.08697849244557168,0.08601105325925598,0.5778359888579694,0.627008821340648,0.004363779801977244,-0.20473013413538885,1.4374244336371098,1.303370286918777,-0.28985509603726534,17.806387436933914,0.9966777408637876,26.1231,16.7585,-9.28,32.6199,34.8082,-96.9287,-10.7276,210.9862,-475.06994189999995,28.4878,1.3996,0.4184,1.1268,84.19,-21.0293,8.3003,0.94136044,0.99917012,1.25025961,1.4016298,1.90076076,1.44686174,0.06861314,0.3220434999690921,0.53333333,48.94635136678022,57.80728368811192,8.378899727309478e+24,0.68250717,47.604167517934926,0.04470851644558823,-0.06732993032785244,57.167108160619456,58.48584294113099,54.529638599596396,房地产,14012934684.28
2015-01-30,000963.SZ,0.02828510746105165,0.02482935435346981,0.08851845617442604,0.09789718681908127,0.000389699377755891,0.05824124664291089,0.7862790379613552,0.7219378104867336,0.05579915537195111,16.819881489833147,1.3120899718837862,12.3839,-16.919,12.6074,16.0135,14.0383,-87.9238,-274.1794,-192.0539,485.45174189999994,25.2677,1.1006,0.853,0.0888,74.2602,20.135,3.3715,0.92879526,0.94158136,0.92944251,0.98196208,1.12681912,1.91391783,0.03745384,0.15019561092779968,-0.19745223,38.93617798126782,39.49487697375349,8.023304570435855e+24,1.05914535,23.668993323991927,0.17581670379296904,-0.21355950765263831,24.541405368010892,41.511205525718495,-9.398194947404292,医药生物,23157047169.85
2015-01-30,000983.SZ,0.017851346059072796,0.043135404952063375,0.6764237292372399,0.6473401765975528,0.09530199317147316,0.05587927346465713,1.041547357450068,1.2048333082426896,0.08830467632781025,10.338085452600787,0.12870012870012873,-15.4607,-1.5475,0.1366,-53.9245,13.1381,223.9832,32.8275,208.44400000000002,-61.7947,-60.4065,0.9347,0.7948,0.6777,62.3058,7.2256,1.9377,0.97613065,0.93614458,1.20092736,1.25322581,1.26578957,0.5356342,0.09975669,0.24077692297812026,-0.56521739,44.00444632001368,60.943385496162946,8.417812437635378e+24,0.86600496,36.33422791650071,0.03284940704256865,-0.09848663271482837,51.911651955627576,47.21902201865686,61.296911829569034,采掘,24484615756.23
2015-01-30,001965.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,交通运输,
2015-01-30,001979.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,房地产,
2015-01-30,002007.SZ,0.02610012581912612,0.022663742920635967,0.15670313916329875,0.16222310710050356,-0.0006583942494020242,0.02578296946500256,0.05896579609286021,0.053286919935841184,-0.007265198010091678,28.10993915603177,1.1079036535594806,7.8067,11.4832,5.9871,35.6879,7.462999999999999,-103.0763,-342.0085,-90.1286,-13.2841,34.2336,4.6112660000000005,4.4071212,,6.1519,127.4129439,0.0703,0.96651487,1.02704241,1.06745562,1.2890318,1.24324581,1.43191937,0.05183389,0.15489972703022184,-0.68867925,52.33100777547,61.469621534163075,7.657823183086285e+24,1.77117712,44.24790431474893,0.15730772705301302,0.041147686418212925,64.9821103134871,71.50750194686101,51.931327046739256,医药生物,20831152299.76
2015-01-30,002008.SZ,0.042191901335485116,0.03043861618444754,0.2212545776174329,0.22868854006339498,0.007203643854907954,0.022556447165018798,0.2969039758924721,0.2404002450540153,0.02368520921719329,17.19771347376649,1.1704320008094231,22.1978,14.1311,-1.6608,77.2601,17.5653,133.0964,-3.9103,103.9021,-13.494000000000002,111.70200000000001,1.5230000000000001,1.0435,0.0378,47.2141,11.2138,0.9492,0.98785425,1.01606187,0.95365717,1.01364985,1.13790628,2.83525649,0.05169231,0.13585241491584546,-0.1,52.06395972746368,76.1088246287361,7.151300248541876e+24,1.59280458,49.48126019694679,0.0903436574749528,0.08882547439517323,60.019940388197526,67.95292856133544,44.15396404192171,电子,16338768752.88
2015-01-30,002024.SZ,-0.01639240008051626,0.004706035046413634,0.34600536310688645,0.3706631407967354,-0.02388120615833105,-0.007983816241556724,1.326731800401454,1.3328372913064797,-0.06405668018027115,28.543398722270457,,-1.1846,-4.6946,-0.086,-172.7970891,3.7560000000000002,-766.0039999999999,46.1567,39.7191,-108.2904,-182.46625559999998,1.1229,0.7424,0.3678,68.0339,-1.2969,2.151,1.14683816,1.13829787,1.26777251,1.4902507,1.06467662,1.30871194,0.09967846,0.2692847073120648,-0.26470588,67.13793800736198,85.2310415321913,8.222908066838194e+24,2.2189781,69.96264376677075,0.25870332669357976,0.2882000834594713,79.9462384133262,77.24392245029131,85.35087033939598,商业贸易,52865641137.5
2015-01-30,002027.SZ,0.0024564408669659004,-0.05056420806992204,0.20230676666604286,0.20254516971807213,-0.0019518622450347184,0.016957588432081488,0.1616560290929847,0.5796581672527849,-0.0141259244303214,69.15185640491651,,-67.0739,-14.5274,-65.29731779999999,-136.3515,-33.2495,-126.4541,22.4943,435.8581,-52.8128,-52.1481,1.3187,1.1697,,17.8433,38.9867,0.2172,1.0,1.03320562,0.86709539,1.0630749,0.96770335,1.86836028,0.05454545,0.1575415277954675,-0.80769231,51.67365591535783,74.77778694324975,6.88002160007258e+24,1.60730594,50.72973433293504,-0.0192224066918597,0.04664535036147631,79.33347269242977,83.93131890553248,70.13778026622433,传媒,1657094666.12
2015-01-30,002044.SZ,-0.0017725520573569453,-0.002769178314612232,0.16735775542033834,0.17202081918035772,-0.026807094128339943,-0.005534652760196672,0.3346101188467979,0.3369800244284845,0.02037291133050851,23.43388380953635,0.4980079681274901,5.0269,-7.775,-1.9514,-170.7555,11.1731,-52.2823,-289.1851,524.8998,-162.9715,-98.2441,1.597,1.2594,0.113,41.7208,-4.5542,0.8623,,,,,,,,0.0,,70.86991611159779,,,,65.6146582640711,0.0007779485781711046,-0.0004975274801072489,77.30802168116782,68.34734165846614,95.22938172657118,医药生物,2249964000.0
2015-01-30,002050.SZ,0.040752921036163035,0.028606325650511036,0.3033696398184225,0.31251428793588243,0.024025155734046483,0.04956676849754962,0.5240672651585748,0.4665930617080961,0.0018231813963702605,13.234024628421222,1.0522992747301247,23.2302,10.8994,8.0754,67.7305,21.1873,171.8241,-36.5228,980.3305052000001,199.3857,64.8905,1.3752,1.1163,0.1509,55.6374,14.7267,1.2612,1.07737657,1.07737657,1.07737657,1.19836066,1.80504174,1.59105758,0.10022108,0.10683326997410078,-0.16666667,67.90304272824882,64.79631469797971,6.809200557468566e+24,4.342691656285,65.96820373245903,0.02848706037117388,0.07135033868184881,69.76120418678445,64.83510268352697,79.61340719329945,家用电器,11092475712.78
2015-01-30,002065.SZ,0.023646473388065598,0.02102800543591249,0.15030028135004736,0.17152285435576226,-0.010853052474829988,-0.001862351824065889,0.13759242494777454,0.12064940809849535,-0.011214592643016313,28.433393743801727,0.40101298586760187,27.3597,64.5344,-0.7381,28.2881,28.9851,-139.7173,-287.7696,-82.9086,-167.3442,29.1603,3.266,2.4921,0.0182,25.118000000000002,-3.947,0.3355,0.94158879,1.09263443,1.41073512,1.41073512,1.55977303,2.89958688,0.10004407,0.4752825943921398,-0.8957529000000001,56.881963764019204,81.85168855065679,6.843579549868431e+24,2.44597458,46.2677420563949,0.7539540015062386,0.16051447219772252,59.188254968045136,71.72910382604537,34.106557252044674,计算机,32088753439.079994
2015-01-30,002074.SZ,0.0053426886908007785,0.0064143714594220354,0.11011019777550468,0.10896727843782482,0.0002564797614237281,0.02897796907502175,0.16378543407882734,0.16255185053374765,0.007194029956964118,43.845648885341966,0.11154489682097044,16.8702,7.3742,-4.7585,15.4857,7.6863,-98.4178,-484.61343939999995,-163.5287,485.45174189999994,7.5653,1.1094,0.8533,0.0269,58.7549,17.7452,1.5116,0.95882353,1.08535109,1.120625,2.46291209,3.15425598,2.01881522,0.07489598,0.4037390566378409,-0.47402597,56.84750935887082,82.74929477995765,7.897717317768388e+24,2.17204301,48.87303318084749,0.6742274583552972,0.3467231311244947,60.34810380363205,71.32984981234551,38.38461178620511,电气设备,4001376098.06
2015-01-30,002081.SZ,0.04670519094245981,0.039036514906523316,0.16539019714943806,0.17917982754518685,-0.013059805964156077,0.009672425809610252,0.5333604196766485,0.4597256909185792,-0.028142870894930068,16.647098869233556,0.5865962751136531,27.2701,32.654,-0.0582,32.3615,37.3586,-161.7413,63.3375,-140.4303,-40.961999999999996,29.1106,1.5064,1.4969,0.1712,66.0814,3.2075,1.999,0.96313559,1.00753546,1.2762493000000001,1.50529801,1.61558389,2.09674912,0.1,0.4054651081081644,-0.75842697,57.21734084756955,52.60797664718239,7.097419240104473e+24,2.31387147,42.691702849629046,0.9176301654529824,0.07739475840687438,55.028579632528384,74.00894267259716,17.06785355239083,建筑装饰,37687757079.12
2015-01-30,002085.SZ,0.027661117961039296,0.021393817056131033,0.12778560968999278,0.140862230219914,-0.0029479452143526285,0.044389708526894466,0.3792713018425181,0.3276166925452981,-0.0023364856830314943,16.529141047971756,1.403705783267827,21.8363,13.8532,6.199,23.5604,28.7029,-379.8979,-63.0197,314.5822,-10.5789,20.7379,1.4607,1.1968,0.2881,49.7916,38.9023,1.2587,1.0803761,1.25422535,1.29527273,1.83789736,1.87298621,4.79312544,0.1,0.3284587658327048,0.08284024,82.34244639480168,58.3643933224331,7.498753186698869e+24,4.274375,89.40355396086149,0.23558345470587566,0.2218110583620556,89.49108762662041,85.88001161966616,96.71323964052893,汽车,13246467758.16
2015-01-30,002142.SZ,0.12156946220223147,0.10737834496004862,0.7235596832232057,0.7552283788996283,0.15011355958640651,0.2666502852727934,0.3227887771009161,0.28270815390622844,-0.16680757782282474,,2.555439155453564,21.4858,30.5157,,17.3703,18.8906,-48.801,5.9758,8.8697,-21.7399,16.9403,,,,93.9153,,9.0530336,0.95991707,0.93661497,1.24462366,1.39738431,1.6453705,1.64820186,0.06240822,0.1804471419996044,-0.41666667,43.94751717915258,60.36082337451212,8.246644280285541e+24,0.60347323,36.83793695202303,0.03106203703605713,-0.1299251449099754,41.08140930991652,44.54842821121622,34.147371507317125,银行,39899255435.1
2015-01-30,002146.SZ,0.10390209554891308,0.09401777298614043,0.4103166918310635,0.4471805600854991,0.02735775727838405,-0.06711875777804542,0.7110613041859307,0.6201542121687053,-0.10982529125124818,10.757809229842902,1.218907939767778,27.3164,29.6434,-6.9304,19.3256,32.8236,-18.2819,-484.61343939999995,-37.6261,63.6085,17.7741,1.5596,0.4004,0.9071,80.1949,-4.6924,4.4923,,,,,,,0.05608066,0.11842757322300873,,65.58838120260634,,,,67.95341248662993,0.2349574443496893,-0.094491832111681,39.838568410715155,50.36472760307482,18.78625002599584,房地产,27306615309.9
2015-01-30,002153.SZ,0.017100836052036,0.015320119840902919,0.07376441599383646,0.0802691657481409,-0.015209099003144466,0.025404384611846912,0.0879821629435574,0.046628592137787486,0.036298413819973764,45.49170079249611,0.15801948907031868,109.99022289999999,21.2489,-44.2579,27.8895,37.4824,-304.8355,-484.61343939999995,-388.8553,110.3147,13.1465,2.909,2.2131,0.040999999999999995,22.9322,127.4129439,0.3024,0.97246767,0.98546587,0.98777315,1.423964,1.31921401,2.94231225,0.10001344,0.38373242796833,-0.65869219,48.28233459168306,64.88879783695893,7.879872458436386e+24,1.43634707,39.152945040652654,0.3855342638861332,0.19322110311740734,51.45114397698878,67.69943519536648,18.954561540233385,计算机,12382286966.7
2015-01-30,002202.SZ,0.036292463171098,0.010818371694945176,0.3593333983296406,0.3735880649795377,0.06784341386866027,0.031857385380069186,0.3999525737539125,0.3113736235826622,0.045694034572633005,13.174253950721507,0.5453306066802998,26.5107,8.9903,41.9405,212.6892891,23.0431,493.4632,19.3801,190.017,-30.7581,227.0456556,1.3485,1.1196,0.5408,65.7785,6.2358,1.9783,1.00068213,1.00204918,1.23902027,1.62099448,1.6035891000000002,1.99191237,0.04357143,0.16919337026410333,-0.25581395,55.00563744426057,68.42882814594722,8.359427295333142e+24,1.41580042,48.724169905124256,0.2968557896594639,-0.005908031520263535,66.29172409753262,73.22123756613837,52.43269716032111,电气设备,31510527752.34
2015-01-30,002230.SZ,0.013117667898983387,0.010865919831492377,0.13726851526093364,0.1442514922203145,-0.022030632987390268,0.01284313121668226,0.06237910118818628,0.048829259326535104,-0.01496810259700091,42.075504770773726,0.3666779353071299,57.879,10.9534,1.2614,53.1703,15.0645,-147.2125,-27.1881,-101.2373,35.1538,78.542,2.9446,2.8122,0.0452,22.0172,37.6615,0.2969,0.93896714,1.10995491,1.11149705,1.28,1.09066302,2.2938042999999997,0.09993715,0.33844678750408663,-0.79497908,53.310383714591744,85.81118325191119,7.151262046680908e+24,2.07312317,44.50892029498929,0.4617905989314389,0.29230149328862143,62.564252941623295,74.95646790810056,37.77982300866876,计算机,18816380704.0
2015-01-30,002236.SZ,0.04121403947551085,0.037602190599195465,0.17583456885126472,0.17298404272772916,-0.015577283635105176,-0.017737566678413672,0.226040844847528,0.17988101969462514,-0.023821083061776525,22.161104180815087,0.3810793777858438,47.8714,44.9265,-9.9016,32.5157,38.0037,-139.4786,-12.7266,-66.2161,-212.1605,8.8682,4.2468,3.1464,0.0068,20.7014,-39.576,0.2614,0.93149692,0.98166539,1.03545528,1.04855161,0.67158579,2.15086506,0.08154897,0.2968564487278221,-0.85271318,47.75265169481651,81.35526435527929,7.396904551735723e+24,1.94416607,35.75210745065688,0.3278706804057639,-0.07403230599378098,34.82852283744264,53.233885393623794,-1.9822022749196575,电子,16968289509.6
2015-01-30,002241.SZ,0.03515872990858588,0.02982583644168311,0.16698017968695195,0.19016695937860115,0.009461897188638707,0.025893830126243425,0.27782698454670857,0.22938033243257666,-0.005316181044758985,17.396829569140028,0.3484320557491288,35.8671,24.6472,0.0731,32.656,33.9078,265.8656,-24.2083,56.81,130.7924,34.7844,1.4603,1.0475,0.2071,49.8014,19.3511,1.0127,0.94970218,0.99549081,1.04439592,1.10939312,0.89449097,2.19374962,0.0501497,0.26284391912534005,-0.74025974,52.41619939219793,66.2890080422628,7.109376330600035e+24,2.05044975,40.7721225234196,0.4352668317625218,-0.0569453633273429,41.159072989031564,57.1321970264077,9.212824914279269,电子,34748214609.5
2015-01-30,002252.SZ,0.004828129038113753,0.002207153888823989,0.13000682966824748,0.13215350358644487,0.0008110350666732801,0.0044872088053527735,0.013193220844152734,0.00761879651659932,0.0003312906235567557,69.15185640491651,0.08952545818606376,21.8602,71.0951614,0.2658,36.3078,89.64265039999998,-68.5298,-108.8248,12.4764,128.2876,36.4371,4.6112660000000005,4.4071212,0.1065,13.4889,127.4129439,0.1565,1.05295675,1.0735658000000001,1.03178378,1.50774092,2.12051791,6.081768024450001,0.03087479,0.147818380714285,-0.27586207,60.447097618477535,26.400473321500048,7.752921870685849e+24,1.50201729,62.277595119693814,0.0866941610666961,0.19388039591370795,71.19666134723049,73.2252183857604,67.13954727017071,医药生物,46727424000.0
2015-01-30,002294.SZ,0.04219376887667122,0.033683804280220685,0.15322237194274296,0.15330758701021385,-0.004751274037574475,0.035555343992308426,0.1169281929961996,0.09440863849869348,0.04359393028824843,18.802996245201,1.5910898965791571,27.4472,20.6425,-6.3459,24.7659,17.458,65.2502,7.5322,-28.5714,41.5421,22.2897,4.6112660000000005,4.4071212,0.0102,10.4985,127.4129439,0.1175,0.97795643,0.99367589,1.06016306,1.26036096,1.17541405,2.84719558,0.03934426,0.13155705832080472,-0.10869565,48.95176784949153,66.63028689420636,7.225461689605552e+24,1.59192474,38.14990735631177,0.3473764715573228,-0.1155204276115802,29.009584949861466,47.66280769763433,-8.29686054568424,医药生物,10822190020.2
2015-01-30,002304.SZ,0.054343162902515785,0.0605781746939552,0.2325245053308228,0.2388786937867167,-0.041047655986620184,0.0293367387038362,0.17288872847331527,0.18194536310003748,-0.0041074175595794075,12.363876784574337,2.615892321731196,-12.5615,13.0872,-4.7245,-22.9312,9.5851,-463.8626,-347.205,45.6095,-40.0045,-22.6046,1.7783,0.8523,0.016,34.4303,24.7731,0.5253,1.00458355,0.9595947,1.31962842,1.2896771999999999,1.94095571,0.78983199,0.10006325,0.2010535273110266,0.01015228,47.37522495836618,25.32468676842463,8.202974181856658e+24,0.91458039,42.35154132579617,0.8790874901859557,-0.9636784685420268,40.84175105415761,39.12986585528151,44.26552145190979,食品饮料,67447975610.01
