,,EP_TTM,EP_LYR,BP_LF,BP_LYR,NCF_TTM,OCF_TTM,SP_TTM,SP_LYR,FCFP_LYR,PEG_TTM,EV/EBITDA,DYR,sales_gr_TTM,net_asset_gr_TTM,gross_margin_gr_TTM,net_profit_gr_TTM,total_asset_gr_TTM,net_cash_flow_gr_TTM,invest_cash_flow_gr_TTM,finance_cash_folw_gr_TTM,operate_cash_flow_gr_TTM,operete_profit_gr_TTM,CUR,QR,BOOK_LEVEL,DEBT_TO_ASSETS,CASH_FLOW_LIABILITY,DEBT_TO_EQUITY,REV_5D,REV_10D,REV_3M,REV_6M,REV_1Y,REV_3Y,REV_LAST1M_MAX,LN_HIGH-LOW,RVI,RSTR12,CYF,CRY,CR20,RSI,DEA,MACD,K,D,J,INDUSTRY_SW,CAP
2021-01-29,002008.SZ,0.02322706909057143,0.014042278675767697,0.2006933322870348,0.2131201203273283,0.009813104648384838,0.03343802001131907,0.2509639775372125,0.20908908628828676,0.01614027828158532,0.7033471437229603,31.270806988082306,0.45992905518700217,23.1906,11.5296,16.3085,61.2119,12.7581,57.0516,23.7603,79.3069,-40.8386,79.0332,1.9471,1.4389,0.2952,50.5144,21.1471,1.0451,0.83062016,0.90978561,1.02388915,1.0039822,0.96309111,0.88065259,0.05915251,0.24022176525724645,-0.61377246,39.78993469331213,80.07146011702608,8.012553296913614e+24,1.09658046,25.482518089282475,1.8134835925841322,-1.463656319273265,23.213431045424567,41.08929798839034,-12.538302840506987,电子,42599722320.74
2021-01-29,002024.SZ,-0.024589854077473838,0.15994567803297208,1.4048397643329367,1.2489152365715488,-0.022134126504388806,-0.005362519022483491,4.0475244367060075,4.374905600662732,-0.16303560281481458,0.35982412880302195,-55.94605347971441,0.7440397089435223,-8.7597,-4.9359,-1.4905,-113.0196,-5.089,76.102,118.4364,-112.3682,98.3513,-107.5673,0.9753,0.755,0.3077,61.5482,-0.3001,1.5747,0.90054496,0.88015979,0.66835187,0.60036331,0.63236911,0.55072995,0.02422611,0.18077236980712513,-0.63461538,16.602036978302284,32.5661628441931,7.887766371421406e+24,0.3937575,8.560804421698979,-0.256720156464302,-0.07208592367561995,12.363641901349965,17.631880182507064,1.8271653390357656,商业贸易,50161195588.450005
2021-01-29,002027.SZ,0.01704700489981737,0.011764465204281599,0.09521306840624422,0.10675530892719923,-0.006898596027917756,0.02786883447726333,0.0696702331498906,0.07613433214494442,0.03653669763694447,3.586642485815647,28.509802821502063,0.6338793593328355,-11.7243,12.6614,16.6902,16.3555,14.2166,-22.3891,-70.6182,60.4718,3.1672,19.5557,3.261,3.2597,0.0653,24.38,112.2365,0.3271,0.93218884,0.97399103,1.07524752,1.79504132,1.69816444,0.96372356,0.06816143,0.2663365448315578,-0.38235294,47.84701337596291,53.05435435862458,7.932450309776747e+24,1.35794045,37.34570391338631,0.38398213978252677,-0.1783366221657593,31.715105736978945,47.83389622139799,-0.522475231859147,传媒,159401779840.8
2021-01-29,002032.SZ,0.026812325585486584,0.02937522729493613,0.10049402868180175,0.11017640659449535,-0.015206143527005778,0.03301534573086685,0.2794115346702563,0.30376379739530257,0.027832875909195642,-11.11894580306668,27.63738346483632,1.663608164446145,-5.643,3.142,-12.2878,-3.3543,4.6083,-154.1309,-220.8327,-26.4669,25.9792,-12.0219,2.058,1.6319,0.0032,39.0519,51.2633,0.6441,1.00251889,0.98126233,1.10249307,0.94536817,1.09936347,2.09449362,0.03998961,0.14319086884779206,0.50480769,51.68706619100482,24.352206955900797,8.07913124422456e+24,1.14857469,46.961934168934214,1.6671282627382336,-0.9996901464253702,31.910372560818843,35.57784130192017,24.575435078616195,家用电器,48726323144.799995
2021-01-29,002044.SZ,-0.031954467224619997,-0.015599986684520178,0.12321739908039596,0.14354124081448913,0.017777633103029218,0.021917892401454916,0.12002132835581587,0.15348442956525798,0.012211597420586274,0.11005261632074322,31.355840038975526,,-25.2421,5.6049,-17.9879,-284.3597,-4.8022,900.6154,64.8503,-56.9909,53.5228,-230.8285,0.9143,0.8976,0.2339,54.1811,16.6788,1.3295,0.96399457,1.02454874,1.14620355,0.89470366,0.97929607,0.93916781,0.10016556,0.3509061238577299,0.23880597,59.22326275746212,61.72745328775394,7.939388017403246e+24,1.87200468,55.33503888339668,0.5126296229142467,0.23441819848702417,51.67077304133551,62.36725939251101,30.277800338984505,医药生物,54299640087.659996
2021-01-29,002049.SZ,0.009888782133619121,0.005532610766081778,0.06573165437748298,0.06765942193906381,0.002986458042351599,0.005356757254748797,0.04447329244436581,0.04677405300609862,0.003004431698887966,1.4268174386882722,63.3568742132335,0.05626344530862155,0.7749,16.1685,41.8029,70.8743,11.6587,1064.1896,-95.6045,342.6125,112.1522,76.5356,3.1506,2.6017,0.1546,32.3593,25.0965,0.4798,0.9158836,0.9461406,1.13313332,0.909474,2.16030824,2.52596814,0.0600852,0.24733424879997654,-0.1835443,37.10221148942146,69.6162547252155,7.917387226392508e+24,0.82283638,21.84895970607513,2.235258613274701,-4.901409538140554,21.37333412777751,28.192225142529708,7.735552098273118,电子,73340019612.48
2021-01-29,002050.SZ,0.01766266429551004,0.017226908925433847,0.11645487520185159,0.12199886134174336,0.013301945807398638,0.028402227841077224,0.13648492662519654,0.1368195701045643,0.012967178568086544,5.189850678481368,38.15054234542596,0.9352387384255901,0.6099,7.075,1.2933,10.9091,13.0322,61.5901,-204.3073,87.1164,26.3576,5.7834,2.5783,2.1276,0.2209,39.7718,54.9654,0.6666,0.89203883,0.90078431,0.85772965,0.97497202,1.52518553,2.2124267,0.10020284,0.21518243009834237,-0.45454545,36.38450811885609,49.08080905645064,8.000214860036954e+24,0.8353486,25.580107515165896,0.1273795231864876,-0.7027047913056639,14.061828902882644,21.15844321808701,-0.13139972752609452,家用电器,80860822090.42
2021-01-29,002120.SZ,0.03488016861019006,0.05393401678078709,0.2849916370461732,0.2929352791494395,0.06672830978019118,0.06717616737052526,0.6771896913300597,0.7009484100635952,-0.08490226473756682,-0.8548949535016497,15.842260230857784,1.085966288971758,15.1638,9.6223,-38.428,-33.5358,44.6881,770.6195,-9.3918,2309.6649,-30.9576,-39.3333,1.5457,1.5305,0.3705,50.4789,36.1795,1.0234,0.9935446,1.04570723,0.88685175,0.69385246,0.68574745,0.83245089,0.07836457,0.24638522940960192,-0.64367816,50.91746195329573,48.265864536483974,7.815625982871564e+24,1.42117245,45.60296735795894,0.11445546162407909,0.3973288887212615,56.728446594824625,70.12412496646238,29.937089851549132,交通运输,47344713933.45
2021-01-29,002129.SZ,0.012676649024854925,0.01092994553133166,0.22930976530747696,0.23231215342306877,0.03687177043755901,0.0407911614478824,0.2207087972881788,0.2042509207391958,0.012962586350396472,5.072285625216258,19.459622583136024,0.10106088818907344,10.4851,36.4618,14.5877,15.5522,23.0982,901.7523,-53.0497,235.8914,54.7472,86.4852,1.0851,0.9576,0.5266,52.6789,21.2942,1.5852,0.87935484,0.93132901,1.13630679,1.09786549,1.7842205,2.3896417,0.10007553,0.2664708002205734,-0.64465409,43.34720795966482,80.25079924768579,7.799547956576943e+24,1.175699,31.30006266615849,1.2603269714719132,-0.7306068115084683,34.76992874659654,45.62271799000337,13.06435025978287,电气设备,73145034595.54001
2021-01-29,002142.SZ,0.06173807431677362,0.0593205932659521,0.43463965864710646,0.512482312369364,-0.010511121233311735,0.2306067848645804,0.17210782428093166,0.1517436899125217,,1.5843051120984133,,1.2993762993763,19.6492,18.4111,,10.2237,24.3691,-22.6931,-2857.2714,191.6238,32.448,11.3667,,,,92.4885,,12.3685,1.0182588,1.00234436,1.11698113,1.26329613,1.38432431,2.28862699,0.05496223,0.18458122273556418,0.03157895,54.990023031296296,40.15322127889801,7.954604135626157e+24,1.4078125,52.280566901403326,0.7225499948439638,-0.13262123539026982,60.257881600383655,56.796656354614264,67.18033209192244,银行,228119346445.12
2021-01-29,002153.SZ,0.003748878671353833,0.010271584729151068,0.24240838216789626,0.23455517524147707,-0.04708674730542773,0.012447115818626436,0.09664743652858776,0.10222363241463471,-0.006504855452522216,-4.306445942980752,1033.8954492190003,0.11954037960062365,-2.2901,1.4193,-15.683,-61.9412,0.239,-1188.0311,-601.7958,-161.0324,84.8487,-68.0294,4.8205,4.5271,0.0047,12.4306,34.5826,0.1536,1.0639313,1.13891726,0.92916667,0.90872046,0.81808716,1.26426119,0.08622995,0.1905437793303904,0.65024631,57.413627889496134,57.26251848892899,7.828547301449296e+24,1.1576414,60.64512279703915,-0.09476241550932876,0.6383520549475166,80.73384734406876,77.63614658821291,86.92924885578049,计算机,20996488934.7
2021-01-29,002157.SZ,0.16039992290347943,0.03758100196338359,0.5239690665787868,0.5305453903883232,0.1237467346978515,0.15526432521811634,0.9026169511775887,0.5594242950757592,-0.17360817849170382,0.0023535761173793146,6.104087822958835,0.3262564808684299,79.0615,103.2687,123.4487,2648.9124,95.6821,1892.8605,-206.594,389.7664,452.866,1723.5954,0.9218,0.4589,0.483,67.5106,25.857,2.2333,1.03091558,1.01225919,0.99369628,0.68,1.11997594,3.08938897,0.09976526,0.18532907785791006,-0.04477612,48.43744388121608,71.1386070330949,8.175197336722004e+24,1.10043248,48.22890494056454,-0.08984660534061002,0.034554483185940704,45.44630736201028,41.52983200542021,53.27925807519041,农林牧渔,39472356354.659996
2021-01-29,002179.SZ,0.017501833344816774,0.013999047374912511,0.12230893195240597,0.12728799106334862,0.01227951753952465,0.008447719900409188,0.1298243131322183,0.11970535938072731,0.027024016545249954,2.5140967561311687,38.13441605062612,0.21582733812949645,11.1935,27.1441,1.3363,22.7266,19.083,-22.6359,-49.3421,-28.4443,45.45,23.1764,2.1648,1.8381,0.0876,43.0317,9.5967,0.8141,0.88806542,0.94777035,1.16240174,1.54067834,1.79759246,2.3174405,0.09068847,0.2485082790188666,-0.32,40.41110054604408,60.16219262128832,7.49115218041454e+24,0.76300119,30.584374141339016,1.4799742093117298,-2.7431178247086527,20.515152351155148,28.649665352430997,4.246126348603447,国防军工,74010845235.99998
2021-01-29,002202.SZ,0.043908864450408897,0.036096202197673566,0.4933154949704638,0.5092617937440338,-0.0033461974583277507,0.12795282242793346,0.8255475427304018,0.6246943061409853,0.0033147808751338467,1.6761444117401507,13.321598593333112,1.1042097998619735,41.7702,11.2909,-15.3431,13.5874,5.7964,-145.9498,31.9027,-122.9381,70.5613,12.0943,0.9855,0.8155,0.7493,68.0986,16.2578,2.2367,0.86147444,0.98840382,1.20951586,1.14823891,1.17113044,0.88768945,0.09576547,0.24558785572370487,-0.61290323,44.36192904675734,79.55233046005475,7.956605394690898e+24,1.14270073,32.91859134540543,0.5902745917098328,-0.3028735183647602,34.74086071073764,47.017660055253025,10.187262021706871,电气设备,49171575987.45
2021-01-29,002230.SZ,0.009613350023503098,0.007876199574236428,0.1203533598592731,0.12180014590728618,0.0085060524958267,0.01529800179571047,0.10374026426495747,0.09690442478478656,0.023719946216747983,3.8216410035277546,36.981347092323986,0.21132075061506,17.1898,7.31,-9.4154,27.2192,17.1241,17.7404,86.7147,-106.7321,13.8864,38.8877,1.6053,1.4209,0.1251,44.7652,18.6865,0.8373,0.90198727,1.05913004,1.15289766,1.24933191,1.2802723,1.19461193,0.10006373,0.29437969188468666,-0.35211268,54.62919547673369,78.35639732268722,7.734036965669525e+24,1.86813187,44.24906993667383,2.260289275609498,-0.14865040289218,39.138520113544736,56.059212848630274,5.297134643373667,计算机,94737751223.5
2021-01-29,002236.SZ,0.05663138690664896,0.043653941210802516,0.2535584169187256,0.27074389371603913,0.025545902061893343,0.0466478699488467,0.3544654200631142,0.35805329383706985,0.045482589734331516,0.38693591065874033,14.882306442152645,0.5444920088694586,3.2885,31.1133,8.7132,45.6356,16.6004,24.3593,-24.2358,-2289.0955,63.47,53.7025,2.1595,1.7319,0.0905,41.9058,28.5554,0.7364,0.98385795,1.02999578,1.04232578,1.17155214,1.13677623,1.07951198,0.10014728,0.3278521233420668,0.17647059,55.47802007245627,81.64051629321011,8.023825387494635e+24,1.89842681,47.512613496698336,1.0138690391266763,0.030085364551031724,47.066510640540436,58.623984648184226,23.951562625252862,电子,45304912088.119995
2021-01-29,002241.SZ,0.02625253968966114,0.011775690318214684,0.17710821405856916,0.17821478607484142,0.01960508040099234,0.046446229732217174,0.5297995814561522,0.3232144007295411,0.01800907808639386,0.28347813820261053,19.744344221697176,0.2874992914605033,41.0228,12.3339,4.1416,134.3721,48.8387,94.4788,-74.1595,473.5391,4.9667,124.9427,1.202,0.7082,0.3997,64.1283,20.34,1.7898,0.81094284,0.7884113,0.69166667,0.80231996,1.44409374,1.96263229,0.05504587,0.3182571212340417,-0.53571429,26.031144553231307,82.20984115722223,7.730300312251569e+24,0.71780379,11.828353731499599,0.26098698223231453,-1.8709851095847592,16.23555258638196,29.783042065460492,-10.8594263717751,电子,95700543999.20001
2021-01-29,002252.SZ,0.022519934872386835,0.01247322311310762,0.5298415005731638,0.5154882089606753,0.014165206344471768,0.019647510146529663,0.05554987136273586,0.05304065718280643,0.019361413017028935,0.23348777393473213,29.290935525755533,0.1383125864453665,17.1485,125.1397,-3.1048,190.1817,121.0781,63.0502,-106.1939,60.9338,41.9072,162.3259,21.7232,13.0308,0.0016,1.0744,398.9361,0.0109,0.91867853,0.99586777,0.85360094,0.70330739,0.97138019,0.36494697,0.05637584,0.12136085700426753,-0.84615385,41.47518240787297,38.87926464812056,7.746666589684124e+24,0.97515528,35.40826433811337,-0.06860790354902144,0.06149931009047366,37.091684983982134,50.304851839843614,10.665351272259173,医药生物,35949582223.770004
2021-01-29,002271.SZ,0.02309899266172749,0.018143767121295704,0.11554464802042341,0.1283479929949476,-0.0004405820846588802,0.023964389627594757,0.17773063427766458,0.15943708212623864,0.01970915252247534,1.2938452043294735,22.86956214982351,0.4135900850411714,14.7265,43.2305,9.9775,33.4599,20.8091,95.4695,-0.1283,-259.3668,641.9214,32.8611,1.6543,1.5473,0.0915,47.0604,25.5422,0.9032,0.91457665,1.00455675,1.29783249,1.27385747,2.53304607,3.17866146,0.1,0.32822299703061575,0.13761468,56.95546430618626,64.04823089451355,7.727675884414691e+24,2.00634982,49.48156618702449,2.900968708292918,-0.7645761183762749,41.37063550195057,49.87720378872081,24.357498928410067,建筑材料,84408708778.0
2021-01-29,002304.SZ,0.024141877736802108,0.024013816657421604,0.12420494165989028,0.1251772903275003,0.010772838920694227,0.015074308229830854,0.06811844164550322,0.0752225803592627,0.025034683917454028,-4.230210552196682,28.435173154013324,1.4645907738104658,-13.7886,5.2682,0.2506,-9.7919,3.4696,99.1767,160.3674,-13.2158,-5.4513,-10.3259,3.4987,1.9914,0.0193,20.3159,51.5217,0.2549,1.05797853,0.98318072,1.1606645,1.52473842,1.84615906,1.90728364,0.09998444,0.370977354492396,-0.18192771,45.22710114871013,54.22104300715559,7.665901669419149e+24,0.6599106,45.28460714325049,-1.3424187179160978,-3.6365018649886003,48.60974062747412,42.752065653206756,60.32509057600885,食品饮料,254506203690.77
2021-01-29,002311.SZ,0.022864640931443844,0.015081394423853743,0.12773494064258017,0.12781048203871986,0.016242968396526114,0.007651032506315547,0.5532566815340878,0.4355170477431147,-0.03371167230046077,0.7696876405441494,25.894857977971977,0.5059490218566346,19.3659,32.6805,6.9879,56.8226,54.2339,411.7582,-129.0925,408.253,-72.8826,54.6109,1.3485,0.9104,0.284,55.1807,6.9961,1.3212,1.06626701,1.01668469,1.06437005,0.96297922,1.81664755,2.894533,0.04897266,0.19143292736733522,0.44239631,51.71898790627362,42.316905074455114,7.713230911997361e+24,0.9919571,53.320579915247656,0.5340210341970844,-0.624235276122965,51.56941985781424,40.514486471962435,73.67928662951785,农林牧渔,108356202774.94
2021-01-29,300003.SZ,0.042975201192152646,0.03554164233439469,0.20708527908125182,0.20338141560063536,0.01956595355101263,0.04763406310031436,0.17104251037180637,0.16058941808391122,0.01087035183552328,0.9337723600544664,17.911988642591243,0.7289379241481333,8.5141,34.7157,-3.1743,24.9196,15.948,296.3084,20.9583,55.3659,26.0668,25.8742,1.5466,1.2701,0.3207,43.2013,49.1734,0.8088,0.89786382,0.97747093,0.88603426,0.61205916,0.82003024,1.13203749,0.05904475,0.15436942641021525,0.07058824,41.432219427894196,69.76176025695682,7.726668118921659e+24,0.92300962,34.08556658457458,0.019949178902769805,-0.22128574162037637,29.978599575137853,45.908022019648975,-1.8802453138843873,医药生物,41077213362.6
2021-01-29,300014.SZ,0.006509209792896364,0.007565999847845796,0.053708584258281615,0.07146413106239184,-0.003946424113171612,0.006249643954776366,0.03566313594148471,0.031872681949034094,0.0005832206999676151,-72.83732173521062,78.81893537554971,0.08190011281009713,21.1971,15.8214,8.2985,-2.1092,28.9642,-163.2165,-11.4853,-87.501,8.3009,2.3431,1.3776,1.1642,0.43,53.4043,20.6377,1.1708,0.96336499,1.1576087,1.73509286,1.82488005,3.36586342,10.40661576,0.14711656,0.3746934494414107,-0.41248606,61.67176879857485,65.89768004031657,8.060755211171997e+24,1.78072034,55.957504062986196,7.8819412750666915,0.7401910838218608,65.39720625855956,69.30439585940042,57.582827056877875,电气设备,189252329031.0
2021-01-29,300015.SZ,0.00522076317653996,0.004249539988180894,0.029277061715202665,0.030367553655687968,0.006596589976879322,0.008562041825390979,0.03335622508409632,0.030787367255682516,0.007819789549409928,6.980247486298295,109.65675984666552,0.14320189083611976,12.5561,47.3855,2.148,27.4407,43.7904,547.5397,30.0366,220.8338,37.3711,23.8852,1.557,1.4334,0.2108,38.1727,66.8808,0.664,0.9755886,1.0978943,1.17489927,1.65922023,2.38525603,6.57487411,0.0826689,0.21596759114870498,-0.5,58.447587411450606,47.82544189750686,8.095087490535967e+24,1.17740562,55.19743406415098,1.756789522029353,0.6557673586080552,72.1460254801868,72.64669648542805,71.14468346970429,医药生物,270395978276.83002
2021-01-29,300033.SZ,0.018969424697692524,0.01405659669618805,0.06723594747114658,0.08180532400802837,0.012045265318950671,0.02663453333169228,0.03523749978234148,0.027279249376901613,0.03844285760871995,0.9319880274272085,33.734461193306075,0.7155484468389596,37.7871,20.8415,-0.1601,56.5634,30.1576,11.6151,-773.7194,-59.5774,71.3529,52.2518,3.1831,3.1831,0.0222,29.6051,99.4303,0.4206,0.91850305,0.93249078,0.84314004,0.80782047,1.0649819,2.45123576,0.09019545,0.20763398518036935,-0.38103448,35.82704170123504,73.69791633446587,7.097381953553971e+24,0.90716432,25.323285397771745,-1.8219201275614787,-1.2487419448322425,19.05877021725395,24.202138716423093,8.772033218915666,计算机,32305009516.99
2021-01-29,300498.SZ,0.14916361692922042,0.12921357128077224,0.43280560811023466,0.42359417583664855,0.015169673337926487,0.14175101349042032,0.7426338295512668,0.6764524271194202,-0.14411832060247806,0.056326547812960245,10.704693305787437,6.682657926519929,24.0993,25.7999,45.5102,119.0211,33.5665,805.0881,-37.593,109.9724,32.1203,115.3744,1.4264,0.5859,0.2465,37.55,89.0723,0.6232,0.9380531,0.91675676,0.90453333,0.72050302,0.59424898,0.93225531,0.06417992,0.18635918106889526,-0.75,28.594104125298152,41.76042917252251,8.234100052510801e+24,0.69708631,18.72557013557929,-0.22306493692208354,-0.23936584817373746,13.254277639408306,17.760382342005727,4.242068234213463,农林牧渔,82082544890.24
2021-01-29,600000.SH,0.19950584737129903,0.20151031087346735,1.7975402397618025,2.1830095545550248,0.2805327461790718,0.7145986412535339,0.6717044568337603,0.6522652502900942,,-0.5258205522866878,,6.024092518087568,1.1603,6.0865,,-9.5325,13.015,236.0512,-103.7305,23.2475,577.7292,-11.6567,,,,92.4378,,12.3817,1.01736466,1.00403226,1.06410256,0.94766889,0.85732956,0.8691884,0.0310559,0.07192973116026113,0.5625,57.216159392852525,18.836744193456894,7.816203220001591e+24,1.30144404,62.31240780082724,0.02411372730206931,-0.022057202133695372,31.082813997055524,31.82776456848283,29.59291285420091,银行,292347323294.28
2021-01-29,600009.SH,0.001959269696092564,0.033043548518630755,0.19539348295830195,0.1919170300064903,-0.00717386687800617,0.0022617242627036094,0.04056214810062111,0.07189574194358431,-0.021392062495487075,-5.533124934594745,-311.0047440654468,0.9999999999999999,-41.8595,-3.9525,-110.0942,-92.2434,-4.9701,-188.4213,121.506,-37.7657,-93.0686,-94.6947,2.5359,2.5331,0.0002,13.0946,7.6188,0.1522,1.11001827,1.09813734,1.17840095,1.17999274,1.10914398,1.80479938,0.05985037,0.15398693330650604,0.43146417,65.00542693367292,69.31002858436317,7.918071950513697e+24,1.17913773,78.10221643749735,-0.5215245422667792,1.25405446915793,65.11872178676987,47.87692643880987,99.60231248268987,交通运输,86384635363.0
